paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year
paper_ac18fecdd757,group2,group2,group2/820_812266601578496001_10.1007%2Fs10107-005-0636-x.fixed.md,10.1007/s10107-005-0636-x,A local minimax characterization for computing multiple nonsmooth saddle critical points,a local minimax characterization for computing multiple nonsmooth saddle critical points,Dedicated to Terry Rockafellar on his th birthday,birthday,2005
paper_3660ae306051,group2,group2,group2/820_812266613259632640_10.1007%2Fs10107-005-0607-2.fixed.md,10.1007/s10107-005-0607-2,New interval methods for constrained global optimization,new interval methods for constrained global optimization,Key words. Global optimization Inequality constrained problems Interval analysis Adaptive multisection Subinterval selection criterion Computational study,study,2005
paper_7fe2686b8cca,group2,group2,group2/820_812266624768802818_10.1007%2Fs10107-005-0618-z.fixed.md,10.1007/s10107-005-0618-z,Metric regularity of semi-infinite constraint systems\*,metric regularity of semi infinite constraint systems,Dedicated to R. T. Rockafellar on his th Birthday,birthday,2005
paper_3aafff4bb418,group2,group2,group2/820_812266727629914112_10.1007%2Fs10107-005-0615-2.fixed.md,10.1007/s10107-005-0615-2,"Weak sharp minima revisited, part II: application to linear regularity and error bounds",weak sharp minima revisited part ii application to linear regularity and error bounds,In Section we recall two key results from Part I that form the foundation for our investigations.,investigations,2005
paper_27edebf456d1,group2,group2,group2/820_812267313729372160_10.1007%2Fs10107-005-0632-1.fixed.md,10.1007/s10107-005-0632-1,Subgradient of distance functions with applications to Lipschitzian stability*,subgradient of distance functions with applications to lipschitzian stability,Dedicated to Terry Rockafellar in honor of his th birthday.,birthday,2005
paper_35c00899e8c2,group2,group2,group2/820_812267339461427200_10.1007%2Fs10107-005-0622-3.fixed.md,10.1007/s10107-005-0622-3,Collusive game solutions via optimization,collusive game solutions via optimization,max q in Omega prod f in mathcal F left pi f q pi f mathrm N right,right,2005
paper_9e354a321078,group2,group2,group2/820_812267364216209408_10.1007%2Fs10107-005-0621-4.fixed.md,10.1007/s10107-005-0621-4,"Second-order conditions in $C^{1,1}$ constrained vector optimization",second order conditions in c 1 1 constrained vector optimization,This paper is dedicated to R.T. Rockafellar whose works have guided; inspired us,guided,2005
paper_ed0202cb3754,group2,group2,group2/820_812267658987700224_10.1007%2Fs10107-005-0616-1.fixed.md,10.1007/s10107-005-0616-1,Variational analysis of functions of the roots of polynomials,variational analysis of functions of the roots of polynomials,mathcal R p lambda mid p lambda,lambda,2005
paper_0affa3795e02,group2,group2,group2/820_812267746220834816_10.1007%2Fs10107-005-0634-z.fixed.md,10.1007/s10107-005-0634-z,Dominikus Noll $\cdot$ Pierre Apkarian,dominikus noll cdot pierre apkarian,Spectral bundle methods for non-convex maximum eigenvalue functions first-order methods,methods,2005
paper_045db5fbe0be,group2,group2,group2/820_812267747596566530_10.1007%2Fs10107-005-0609-0.fixed.md,10.1007/s10107-005-0609-0,Global optima results for the Kauffman $NK$ model,global optima results for the kauffman nk model,Key words. NK model Stochastic combinatorial optimization Stochastic networks PERT Order statistics.,statistics,2005
paper_5e092805dbcc,group2,group2,group2/820_812267813019320321_10.1007%2Fs10107-005-0619-y.fixed.md,10.1007/s10107-005-0619-y,Relaxation of an optimal control problem involving a perturbed sweeping process,relaxation of an optimal control problem involving a perturbed sweeping process,Dedicated to R. Tyrrell Rockafellar on the occasion of his th birthday,birthday,2005
paper_1a691953d8d0,group2,group2,group2/820_812267825447043074_10.1007%2Fs10107-005-0617-0.fixed.md,10.1007/s10107-005-0617-0,Jein-Shan Chen $\cdot$ Paul Tseng,jein shan chen cdot paul tseng,An unconstrained smooth minimization reformulation of the second-order cone complementarity problem,problem,2005
paper_e0cfe2edbea9,group2,group2,group2/820_812267854270300160_10.1007%2Fs10107-005-0631-2.fixed.md,10.1007/s10107-005-0631-2,"Newton methods for nonsmooth convex minimization: connections among $\mathcal{U}$ -Lagrangian, Riemannian Newton and SQP methods",newton methods for nonsmooth convex minimization connections among mathcal u lagrangian riemannian newton and sqp methods,This paper is dedicated to R.T. Rockafellar; on the occasion of his th birthday.,rockafellar,2005
paper_3ff679ad0aaf,group2,group2,group2/820_812267895705829377_10.1007%2Fs10107-005-0630-3.fixed.md,10.1007/s10107-005-0630-3,A $\mathcal{V}\mathcal{U}$ -algorithm for convex minimization*,a mathcal v mathcal u algorithm for convex minimization,Dedicated to Terry Rockafellar who has had a great influence on our work via strong support for proximal points; for structural definitions that involve tangential convergence.,points,2005
paper_4a1c9b632567,group2,group2,group2/820_812267940723294209_10.1007%2Fs10107-005-0620-5.fixed.md,10.1007/s10107-005-0620-5,New approaches for optimizing over the semimetric polytope,new approaches for optimizing over the semimetric polytope,Key words. Semimetric polytope Lagrangian methods Max-cut Network design,design,2005
paper_e8e787cfb69c,group2,group2,group2/820_812267952060497920_10.1007%2Fs10107-005-0633-0.fixed.md,10.1007/s10107-005-0633-0,Lexicographic differentiation of nonsmooth functions,lexicographic differentiation of nonsmooth functions,Dedicated to R. T. Rockafellar on his th birthday.,birthday,2005
paper_f4a83f3e2769,group2,group2,group2/820_812267952295378944_10.1007%2Fs10107-005-0592-5.fixed.md,10.1007/s10107-005-0592-5,Decomposition with branch-and-cut approaches for two-stage stochastic mixed-integer programming,decomposition with branch and cut approaches for two stage stochastic mixed integer programming,Key words. Stochastic Programming Decomposition Branch-; Cut Mixed-Integer Programming,branch,2002
paper_f846e0651f8c,group2,group2,group2/820_812268010239688704_10.1007%2Fs10107-005-0611-6.fixed.md,10.1007/s10107-005-0611-6,Formulations and Valid Inequalities for the Heterogeneous Vehicle Routing Problem,formulations and valid inequalities for the heterogeneous vehicle routing problem,Key words. Heterogeneous vehicle routing problem-Mix fleet-Valid inequalities-Lifting-projection,projection,2005
paper_a556d13fce62,group2,group2,group2/820_812268012898877440_10.1007%2Fs10107-005-0613-4.fixed.md,10.1007/s10107-005-0613-4,J. Frédéric Bonnans $\cdot$ Héctor Ramírez C.,j fr d ric bonnans cdot h ctor ram rez c,Perturbation analysis of second-order cone programming problems,problems,2005
paper_c6346f2c5eb0,group2,group2,group2/820_812272579862593537_10.1007%2Fbf01584544.fixed.md,10.1007/bf01584544,ON THE RATE OF CONVERGENCE OF CERTAIN METHODS OF CENTERS *,on the rate of convergence of certain methods of centers,O. PIRONNEAU; E. POLAK,pironneau,1971
paper_a436f1452970,group2,group2,group2/820_812272581603229700_10.1007%2Fbf01584536.fixed.md,10.1007/bf01584536,ENUMERATIVE INEQUALITIES IN INTEGER PROGRAMMING*,enumerative inequalities in integer programming,Claude-Alain BURDET,burdet,1971
paper_b6662fa0c4f4,group2,group2,group2/820_812272730593296384_10.1007%2Fbf01584538.fixed.md,10.1007/bf01584538,THE COMPLEMENTARITY PROBLEM *,the complementarity problem,University of California,california,1971
paper_a009bed1626f,group2,group2,group2/820_812272821806825473_10.1007%2Fbf01584554.fixed.md,10.1007/bf01584554,QUASI-NEWTON ALGORITHMS GENERATE IDENTICAL POINTS,quasi newton algorithms generate identical points,L.C.W. DIXON,dixon,1967
paper_96b1f5708b86,group2,group2,group2/820_812272837766152192_10.1007%2Fbf01584551.fixed.md,10.1007/bf01584551,3. Ranking of $r$ -convex functions,3 ranking of r convex functions,One can obtain a simple ranking of r convex; r concave functions by the following well-known relation between means of positive numbers,convex,1971
paper_ac98002d0410,group2,group2,group2/820_812272917801861122_10.1007%2Fbf01584550.fixed.md,10.1007/bf01584550,A FUNDAMENTAL PROBLEM IN LINEAR INEQUALITIES WITH APPLICATIONS TO THE TRAVELLING SALESMAN PROBLEM *,a fundamental problem in linear inequalities with applications to the travelling salesman problem,Katta G. MURTY,murty,1971
paper_1fb94aafaec8,group2,group2,group2/820_812272968846540801_10.1007%2Fbf01584540.fixed.md,10.1007/bf01584540,AN ALGORITHM FOR SOLVING LINEARLY CONSTRAINED OPTIMIZATION PROBLEMS*,an algorithm for solving linearly constrained optimization problems,Great Britain,britain,1971
paper_ed4e7a91ba80,group2,group2,group2/820_812273006515585024_10.1007%2Fbf01584534.fixed.md,10.1007/bf01584534,GEOMETRY OF OPTIMALITY CONDITIONS AND CONSTRAINT QUALIFICATIONS *,geometry of optimality conditions and constraint qualifications,F.J. GOULD; Jon W. TOLLE,gould,1971
paper_0d3728f1e260,group2,group2,group2/820_812273025033437187_10.1007%2Fbf01584541.fixed.md,10.1007/bf01584541,CHARACTERIZATION THEOREMS FOR STOCHASTIC PROGRAMS,characterization theorems for stochastic programs,Roger WETS,wets,1971
paper_a2a7f876a0a6,group2,group2,group2/820_812273029265489921_10.1007%2Fbf01584542.fixed.md,10.1007/bf01584542,A LANGUAGE FOR NONLINEAR PROGRAMMING PROBLEMS,a language for nonlinear programming problems,Robert E. PUGH,pugh,1971
paper_58ade39b6735,group2,group2,group2/820_812273079664246787_10.1007%2Fbf01584543.fixed.md,10.1007/bf01584543,ALGORITHMS FOR THE VECTOR MAXIMIZATION PROBLEM *,algorithms for the vector maximization problem,Johan PHILIP,philip,1971
paper_82ddd193a097,group2,group2,group2/820_812273275223670784_10.1007%2Fbf01584548.fixed.md,10.1007/bf01584548,UPDATED TRIANGULAR FACTORS OF THE BASIS TO MAINTAIN SPARSITY IN THE PRODUCT FORM SIMPLEX METHOD,updated triangular factors of the basis to maintain sparsity in the product form simplex method,J.J.H. FORREST; J.A. TOMLIN,forrest,1971
paper_8851ed2fc7a5,group2,group2,group2/820_812273363069173760_10.1007%2Fbf01584553.fixed.md,10.1007/bf01584553,"INTEGER PROGRAMMING AND CONVEX ANALYSIS: INTERSECTION CUTS FROM OUTER POLARS *,**",integer programming and convex analysis intersection cuts from outer polars,Egon BALAS,balas,1971
paper_e8430890b5d0,group2,group2,group2/820_812273695979470848_10.1007%2Fbf01584535.fixed.md,10.1007/bf01584535,2. Balanced hypergraphs,2 balanced hypergraphs,The sub-hypergraph of H induced by a subset S subset X; is a hypergraph H S S; mathcal E S defined by the family,x,1971
paper_7b71b406ec73,group2,group2,group2/820_812273894110003201_10.1007%2Fbf01584549.fixed.md,10.1007/bf01584549,EXTREMIZATION OF FUNCTIONS WITH EQUALITY CONSTRAINTS *,extremization of functions with equality constraints,H. KWAKERNAAK; R.C.W. STRIJBOS,kwakernaak,1971
paper_ca82507c34ed,group2,group2,group2/820_812273950066212865_10.1007%2Fbf01584537.fixed.md,10.1007/bf01584537,AN EFFICIENT ALGORITHM FOR MINIMIZING BARRIER AND PENALTY FUNCTIONS *,an efficient algorithm for minimizing barrier and penalty functions,Leon S. LASDON,lasdon,1971
paper_91cdbeb461ae,group2,group2,group2/820_812273981313777665_10.1007%2Fbf01584552.fixed.md,10.1007/bf01584552,ON USING EQUALITY-CONSTRAINT ALGORITHMS FOR INEQUALITY CONSTRAINED PROBLEMS†,on using equality constraint algorithms for inequality constrained problems,J.P. EVANS; F.J. GOULD,evans,1971
paper_967ce8941221,group2,group2,group2/820_812275561735913473_10.1007%2Fs10107-005-0601-8.fixed.md,10.1007/s10107-005-0601-8,Xin Chen $\cdot$ Houduo Qi,xin chen cdot houduo qi,Cartesian P property; Its Applications to the Semidefinite Linear Complementarity Problem,property,2005
paper_4b5497653a9a,group2,group2,group2/820_812275673832882176_10.1007%2Fs10107-005-0604-5.fixed.md,10.1007/s10107-005-0604-5,Exploring the Relationship Between Max-Cut and Stable Set Relaxations,exploring the relationship between max cut and stable set relaxations,Key words. Max-cut problem Stable set problem Polyhedral combinatorics,combinatorics,2005
paper_b20de006ed41,group2,group2,group2/820_812275678308204544_10.1007%2Fs10107-005-0603-6.fixed.md,10.1007/s10107-005-0603-6,Primal-dual nonlinear rescaling method with dynamic scaling parameter update*,primal dual nonlinear rescaling method with dynamic scaling parameter update,Key words. Nonlinear rescaling duality Lagrangian primal-dual multipliers method,method,2005
paper_6b4fad61f59c,group2,group2,group2/820_812275809837383681_10.1007%2Fs10107-005-0588-1.fixed.md,10.1007/s10107-005-0588-1,The asymptotic performance ratio of an on-line algorithm for uniform parallel machine scheduling with release dates*,the asymptotic performance ratio of an on line algorithm for uniform parallel machine scheduling with release dates,Key words. Scheduling Asymptotic Performance Ratio On-line algorithms Analysis of Heuristics,heuristics,2005
