paper_id,collection,journal,source_md_path,doi,title,title_norm,authors,first_author_norm,year,bibtex
paper_1db62d902ee9,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464026939293697_10.1007%2Fs101070050113.fixed.md,10.1007/s101070050113,Stable reduced Hessian updates for indefinite quadratic programming,stable reduced hessian updates for indefinite quadratic programming,R. Fletcher,fletcher,2000.0,"@article{Fletcher_2000, title={Stable reduced Hessian updates for indefinite quadratic programming}, volume={87}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050113}, DOI={10.1007/s101070050113}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Fletcher, R.}, year={2000}, month=apr, pages={251â€“264} }"
paper_8b0a174cbfb3,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464045645889537_10.1007%2Fs101070050063.fixed.md,10.1007/s101070050063,Stability of solutions to parameterized nonlinear complementarity problems,stability of solutions to parameterized nonlinear complementarity problems,A.B. Levy,levy,1999.0,"@article{Levy_1999, title={Stability of solutions to parameterized nonlinear complementarity problems}, volume={85}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050063}, DOI={10.1007/s101070050063}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Levy, A.B.}, year={1999}, month=june, pages={397â€“406} }"
paper_aee8b3c6a1f4,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464045725581313_10.1007%2Fs101070050062.fixed.md,10.1007/s101070050062,Random Linkage: a family of acceptance/rejection algorithms for global optimisation,random linkage a family of acceptance rejection algorithms for global optimisation,Marco Locatelli; Fabio Schoen,locatelli,1999.0,"@article{Locatelli_1999, title={Random Linkage: a family of acceptance/rejection algorithms for global optimisation}, volume={85}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050062}, DOI={10.1007/s101070050062}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Locatelli, Marco and Schoen, Fabio}, year={1999}, month=june, pages={379â€“396} }"
paper_d19a53c272e6,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464161773584386_10.1007%2Fs101070050037.fixed.md,10.1007/s101070050037,"A 1-(S, T)-edge-connectivity augmentation algorithm",a 1 s t edge connectivity augmentation algorithm,Steffen Enni,enni,1999.0,"@article{Enni_1999, title={A 1-(S,T)-edge-connectivity augmentation algorithm}, volume={84}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050037}, DOI={10.1007/s101070050037}, number={3}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Enni, Steffen}, year={1999}, month=apr, pages={529â€“535} }"
paper_80a63ae78717,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464191989350401_10.1007%2Fs101070050084.fixed.md,10.1007/s101070050084,Lifting valid inequalities for the precedence constrained knapsack problem,lifting valid inequalities for the precedence constrained knapsack problem,R.L.M.J. van de Leensel; C.P.M. van Hoesel; J.J. van de Klundert,leensel,1999.0,"@article{van_de_Leensel_1999, title={Lifting valid inequalities for the precedence constrained knapsack problem}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050084}, DOI={10.1007/s101070050084}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={van de Leensel, R.L.M.J. and van Hoesel, C.P.M. and van de Klundert, J.J.}, year={1999}, month=sept, pages={161â€“185} }"
paper_c93bc7183f6d,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464207378251776_10.1007%2Fs101070050109.fixed.md,10.1007/s101070050109,Properties of an interior embedding for solving nonlinear optimization problems,properties of an interior embedding for solving nonlinear optimization problems,Walter Gomez Bofill,bofill,1999.0,"@article{G_mez_Bofill_1999, title={Properties of an interior embedding for solving nonlinear optimization problems}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050109}, DOI={10.1007/s101070050109}, number={3}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Gómez Bofill, Walter}, year={1999}, month=dec, pages={649–659} }"
paper_afd96c223b68,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464221143957506_10.1007%2Fs101070050091.fixed.md,10.1007/s101070050091,An infeasible-interior-point potential-reduction algorithm for linear programming,an infeasible interior point potential reduction algorithm for linear programming,Reha H. T眉tunc眉,t tunc,2000.0,"@article{T_t_nc__1999, title={An infeasible-interior-point potential-reduction algorithm for linear programming}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050091}, DOI={10.1007/s101070050091}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Tütüncü, Reha H.}, year={1999}, month=nov, pages={313–334} }"
paper_c284de34d760,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464292400988163_10.1007%2Fs101070050017.fixed.md,10.1007/s101070050017,Perturbation analysis of global error bounds for systems of linear inequalities,perturbation analysis of global error bounds for systems of linear inequalities,H. Hu,hu,2000.0,"@article{Hu_2000, title={Perturbation analysis of global error bounds for systems of linear inequalities}, volume={88}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050017}, DOI={10.1007/s101070050017}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Hu, H.}, year={2000}, month=aug, pages={277â€“284} }"
paper_8202bc29f241,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464327037550593_10.1007%2Fs101070050021.fixed.md,10.1007/s101070050021,Global error bounds with fractional exponents,global error bounds with fractional exponents,Kung Fu Ng; Xi Yin Zheng,ng,2000.0,"@article{Ng_2000, title={Global error bounds with fractional exponents}, volume={88}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050021}, DOI={10.1007/s101070050021}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Ng, Kung Fu and Zheng, Xi Yin}, year={2000}, month=aug, pages={357â€“370} }"
paper_865bcefe7527,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464336348905473_10.1007%2Fs101070050026.fixed.md,10.1007/s101070050026,The role of linear objective functions in barrier methods,the role of linear objective functions in barrier methods,Stephen Wright; Florian Jarre,wright,1998.0,"@article{Wright_1999, title={The role of linear objective functions in barrier methods}, volume={84}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050026}, DOI={10.1007/s101070050026}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Wright, Stephen and Jarre, Florian}, year={1999}, month=feb, pages={357â€“373} }"
paper_ad5ee3e8c010,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464447804145665_10.1007%2Fs101070050086.fixed.md,10.1007/s101070050086,Inexact implicit methods for monotone general variational inequalities,inexact implicit methods for monotone general variational inequalities,Bingsheng He,he,1999.0,"@article{He_1999, title={Inexact implicit methods for monotone general variational inequalities}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050086}, DOI={10.1007/s101070050086}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={He, Bingsheng}, year={1999}, month=sept, pages={199â€“217} }"
paper_c045f19ab3aa,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464509674323970_10.1007%2Fs101070050108.fixed.md,10.1007/s101070050108,Vertical linear complementarity and discounted zero-sum stochastic games with ARAT structure,vertical linear complementarity and discounted zero sum stochastic games with arat structure,S.R. Mohan; S.K. Neogy; T. Parthasarathy; S. Sinha,mohan,1999.0,"@article{Mohan_1999, title={Vertical linear complementarity and discounted zero-sum stochastic games with ARAT structure}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050108}, DOI={10.1007/s101070050108}, number={3}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Mohan, S.R. and Neogy, S.K. and Parthasarathy, T. and Sinha, S.}, year={1999}, month=dec, pages={637â€“648} }"
paper_a89ce0d666c8,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464586761437184_10.1007%2Fs101070050024.fixed.md,10.1007/s101070050024,Sample-path solution of stochastic variational inequalities,sample path solution of stochastic variational inequalities,G眉l G眉rkan; A. Yonca 脰zge; Stephen M. Robinson,g rkan,1998.0,"@article{G_rkan_1999, title={Sample-path solution of stochastic variational inequalities}, volume={84}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050024}, DOI={10.1007/s101070050024}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Gürkan, Gül and Yonca Özge, A. and Robinson, Stephen M.}, year={1999}, month=feb, pages={313–333} }"
paper_5ef08b071492,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464648786804736_10.1007%2Fs101070050098.fixed.md,10.1007/s101070050098,Errata in implicit multifunction theorems for the sensitivity analysis of variational conditions,errata in implicit multifunction theorems for the sensitivity analysis of variational conditions,A.B. Levy,levy,1999.0,"@article{Levy_1999, title={Errata in implicit multifunction theorems for the sensitivity analysis of variational conditions}, volume={86}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050098}, DOI={10.1007/s101070050098}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Levy, A.B.}, year={1999}, month=nov, pages={439â€“441} }"
paper_2183f8983a63,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464654667218946_10.1007%2Fs101070050111.fixed.md,10.1007/s101070050111,On the discovery of the 'good Broyden' method,on the discovery of the good broyden method,C.G. Broyden,broyden,2000.0,"@article{Broyden_2000, title={On the discovery of the “good Broyden” method}, volume={87}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050111}, DOI={10.1007/s101070050111}, number={2}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Broyden, C.G.}, year={2000}, month=apr, pages={209–213} }"
paper_98db02239288,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464664318312450_10.1007%2Fs101070050049.fixed.md,10.1007/s101070050049,Bound constrained quadratic programming via piecewise quadratic functions,bound constrained quadratic programming via piecewise quadratic functions,Kaj Madsen; Hans Bruun Nielsen; Mustafa C. Pinar,madsen,1998.0,"@article{Madsen_1999, title={Bound constrained quadratic programming via piecewise quadratic functions}, volume={85}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050049}, DOI={10.1007/s101070050049}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Madsen, Kaj and Nielsen, Hans Bruun and Pınar, Mustafa Ç.}, year={1999}, month=may, pages={135–156} }"
paper_c2cfb7ed72fe,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464675185754114_10.1007%2Fs101070050043.fixed.md,10.1007/s101070050043,Composition duality and maximal monotonicity,composition duality and maximal monotonicity,Stephen M. Robinson,robinson,1999.0,"@article{Robinson_1999, title={Composition duality and maximal monotonicity}, volume={85}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050043}, DOI={10.1007/s101070050043}, number={1}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Robinson, Stephen M.}, year={1999}, month=may, pages={1â€“13} }"
paper_fdde07024dbd,mathematical_programming_flat-鍓湰,mathematical programming flat,mathematical_programming_flat-鍓湰/820_812464723873234945_10.1007%2Fs101070050068.fixed.md,10.1007/s101070050068,A method of projection onto an acute cone with level control in convex minimization,a method of projection onto an acute cone with level control in convex minimization,Andrzej Cegielski,cegielski,1999.0,"@article{Cegielski_1999, title={A method of projection onto an acute cone with level control in convex minimization}, volume={85}, ISSN={1436-4646}, url={http://dx.doi.org/10.1007/s101070050068}, DOI={10.1007/s101070050068}, number={3}, journal={Mathematical Programming}, publisher={Springer Science and Business Media LLC}, author={Cegielski, Andrzej}, year={1999}, month=aug, pages={469â€“490} }"
